Tiempo [s],h1_Real,h2_Real,h3_Real,h4_Real,h1_Ref,h2_Ref,h3_Ref,h4_Ref,v1_Control,v2_Control
821,15.2730329151787,14.78699286159312,2.2438121131933233,2.0132894278964777,14.971752254594444,14.971752254594444,1.8266666349267553,1.8065637900557752,3.6556397223856156,3.7043526062427796
822,15.306827312537353,14.822919375909626,2.2488266365302305,2.0155488655023523,15.016213760735873,15.016213760735871,1.832091273835151,1.8119287296887958,3.6593989170960706,3.622331206080822
823,15.359956584352881,14.860865638024853,2.2553277223594708,2.025048222647264,15.060424531337771,15.060424531337771,1.8374853211176325,1.8172634143630861,3.896553170060535,3.657902398350629
824,15.401951945929838,14.905878676100775,2.267039928981817,2.030295724983012,15.104373658054032,15.104373658054037,1.842847445873749,1.8225665278250254,3.766898715535978,3.773917198764643
825,15.424233830815654,14.936966288910403,2.268167387996616,2.028190760718858,15.148050297095269,15.148050297095274,1.8481763250794467,1.827836761610721,3.5327635287694132,3.5577249777194697
826,15.440966793896012,14.973055464352282,2.2733143687623274,2.024150676787428,15.19144367190434,15.191443671904338,1.8534706439135193,1.8330728153688463,3.468047029810635,3.644168426341782
827,15.475677535930545,15.020744741342975,2.28728162880213,2.0268740818940674,15.234543075815326,15.234543075815326,1.858729096082021,1.838273397181485,3.684124788838045,3.835927405295025
828,15.508987990416049,15.063839725662163,2.297598581224885,2.0290181384607457,15.277337874695215,15.27733787469521,1.8639503841405558,1.843437223882894,3.6677261579938985,3.769067144503603
829,15.530837696669153,15.092275064389483,2.2968466666545697,2.0269452892498654,15.319817509567745,15.31981750956774,1.86913321981443,1.8485630213761,3.5326730548508727,3.54145633193638
830,15.55648889653403,15.127280955326475,2.3013042678955196,2.0264345808415754,15.361971499218642,15.361971499218637,1.8742763243164902,1.853649524947272,3.5815683876083786,3.651758438598905
831,15.583195687658622,15.13747796399133,2.287219286113144,2.0265331932637793,15.403789442781719,15.403789442781719,1.879378428662661,1.858695479577763,3.6009045228350276,3.2605284948346878
832,15.61085496335409,15.161659331362598,2.284228873609402,2.0272409311684747,15.445261022305147,15.445261022305147,1.8844382739850358,1.8636996402537753,3.6207751671476722,3.485762584623319
833,15.658810354948578,15.191459900672298,2.2856599533038597,2.0356452651120853,15.48637600529722,15.486376005297226,1.8894546118424937,1.8686607722735389,3.871369513939287,3.5775574355018196
834,15.682848131335113,15.237074611552726,2.299072096495424,2.035060351223918,15.527124247251114,15.527124247251118,1.8944262045287314,1.8735776515519644,3.5868725716614014,3.833692255204008
835,15.730497180191936,15.267658198834832,2.3009617301587713,2.043308266631052,15.567495694147844,15.567495694147844,1.8993518253776434,1.878449064922661,3.8732155663460164,3.598821923156172
836,15.765161789535437,15.302958493979006,2.3064396719858538,2.046693873556946,15.60748038493699,15.60748038493699,1.9042302590659892,1.8832738104372737,3.722600195004606,3.676659094120191
837,15.791825245797682,15.340214457823695,2.313416298868296,2.0471030762359073,15.647068453994397,15.647068453994397,1.9090603019132557,1.8880506976620401,3.62893023357576,3.712789634133456
838,15.821620178892953,15.369583122967576,2.3144698300057227,2.04875247471963,15.686250133556392,15.686250133556387,1.9138407621786402,1.8927785479715165,3.669567727041406,3.5921083983410718
839,15.861207250203929,15.384275891810853,2.3045997001295975,2.054221052843238,15.725015756129832,15.725015756129832,1.9185704603551075,1.8974561948393802,3.795052596987063,3.360423837247249
840,15.894163483840497,15.418264587637566,2.3096162335748187,2.0573099483828545,15.763355756877418,15.763355756877418,1.923248229460403,1.9020824841262638,3.722594853216599,3.6696499731847383
841,15.906215588718666,15.455012461967943,2.3167974917997554,2.0526165104971636,15.801260675977652,15.801260675977652,1.9278729153249954,1.9066562743645075,3.4725879177199723,3.719596680838892
842,15.924341916017415,15.495776247405178,2.327086077677507,2.0502565498821084,15.838721160958928,15.838721160958931,1.932443376876847,1.9111764370398099,3.544228639619747,3.791265933179044
843,15.970059341031535,15.51511427350953,2.3211411111375106,2.0583038344499047,15.875727969007116,15.87572796900712,1.9369584864229612,1.91564185686967,3.8801223728742964,3.4536916026934765
844,16.000812849340246,15.536717267438096,2.317150125566911,2.0608640750070966,15.912271969246067,15.912271969246067,1.941417129927615,1.920051432078558,3.70902369311697,3.4906996877899776
845,16.02088355657429,15.56728757774373,2.3201942950662136,2.0595413717518642,15.948344144990552,15.94834414499055,1.9458182072872432,1.9244040746697768,3.5851821213637356,3.6373548244883427
846,16.05396406627947,15.592630219561249,2.3194026597576127,2.0631896181709566,15.983935595970953,15.983935595970948,1.9501606326018595,1.9286987106938955,3.7454452022303864,3.5580624998897528
847,16.079471512028128,15.62379602424051,2.3231604203627523,2.064069117575829,16.019037540529318,16.019037540529315,1.9544433344429968,1.9329342805137346,3.658743115589533,3.6542776269907447
848,16.10196546024667,15.664728895371036,2.334351182973476,2.063832186873146,16.053641317786067,16.053641317786063,1.9586652561180604,1.9371097390658234,3.623261958445812,3.8153629469628174
849,16.135180663758792,15.690934669335446,2.3343343532067076,2.067636330083275,16.08773838977694,16.08773838977694,1.9628253559310485,1.941224056118239,3.75428226622757,3.5854425342942204
850,16.166417384559093,15.717945937208567,2.335047809575022,2.070767545627118,16.12132034355964,16.121320343559642,1.966922607439583,1.9452762165248145,3.73577323661362,3.600971471691472
851,16.213546938822855,15.762887733404273,2.34929203951964,2.079793184648437,16.154378893289564,16.154378893289568,1.9709559997081574,1.9492652204756065,3.9299305547566674,3.8894735142633445
852,16.26350035069469,15.781017740294061,2.3430046406042284,2.089817512950136,16.186905882264234,16.186905882264238,1.97492453755759,1.9531900837435745,3.970267941780645,3.4634566303388015
853,16.291308215555446,15.797999622344719,2.3360944742709124,2.0916693964905093,16.218893284935827,16.218893284935827,1.9788272418105401,1.9570498379274377,3.7136656846217297,3.4453830172870106
854,16.31774998035853,15.828025538419501,2.3393322961822736,2.093130049919925,16.250333208891377,16.250333208891377,1.9826631495331402,1.9608435306906071,3.7025802031715074,3.6560456313978333
855,16.352247874883062,15.858115699544543,2.3426633077763763,2.097643787801078,16.281217896800094,16.281217896800094,1.9864313142725518,1.964570225996157,3.802991239438484,3.660512981912073
856,16.373140839562815,15.894476359316972,2.3507717673667345,2.0970675684897375,16.311539728327368,16.311539728327364,1.9901308062905105,1.9682290043377875,3.6416579057567326,3.7647351733278445
857,16.39189144554529,15.903580722031341,2.3383842618517776,2.0958462605785466,16.341291222014988,16.341291222014988,1.9937607127927206,1.9718189629666858,3.6202088135022907,3.33477338706413
858,16.419652301283264,15.91878177663989,2.331081900471578,2.0982438018906704,16.37046503712707,16.37046503712707,1.997320138154065,1.9753392161142818,3.7366482785526083,3.4334898114698307
859,16.44328525190905,15.931157759508844,2.3219969108197245,2.099293190769358,16.39905397546127,16.39905397546127,2.0008082041395965,1.978788895210786,3.6949652052167403,3.3899382158076206
860,16.47764406969713,15.95914523584814,2.3250041334805696,2.1044716619931507,16.427050983124843,16.427050983124843,2.0042240501212287,1.9821671490994979,3.829951192630482,3.6403016712966005
861,16.513348960799558,15.997162782464724,2.3355396148857763,2.110095848135055,16.454449152275068,16.454449152275068,2.0075668332900736,1.9854731442468216,3.848934017146498,3.8028346702536364
