Tiempo [s],h1_Real,h2_Real,h3_Real,h4_Real,h1_Ref,h2_Ref,h3_Ref,h4_Ref,v1_Control,v2_Control
325,11.736905977269004,11.872707575724077,1.527484586177647,1.4971984334124366,11.228361402466138,11.22836140246614,1.3699447325873386,1.3548682069014557,3.3940620949383704,2.7773762757064917
326,11.781765748443814,11.87734143221807,1.5256847860143843,1.5096724761590514,11.246736122948056,11.246736122948056,1.37218658699821,1.3570853892399388,3.498456234570665,2.862155385894697
327,11.814222638183738,11.894711889508994,1.5333050178305605,1.5173587667778858,11.265790170093664,11.265790170093664,1.3745113243829423,1.3593845424079791,3.3554539988074334,3.0617876831699706
328,11.85247586987768,11.89996713725693,1.5314510095057223,1.5271077822392107,11.28551884260194,11.28551884260194,1.3769183711473718,1.3617650991239367,3.4304737906122655,2.866519550320881
329,11.859608327011406,11.915759168807009,1.5375257267917162,1.5251647872961978,11.305917272718153,11.305917272718153,1.379407133388728,1.364226472021062,3.059919260824889,3.0342222112795603
330,11.878615289567819,11.931781759347606,1.5436318876113553,1.5276423911631403,11.326980427434895,11.326980427434894,1.3819769970421658,1.3667680537924225,3.201805435455791,3.0406430731849254
331,11.919037569428536,11.948361304930867,1.549868385687285,1.5380221342585008,11.348703109733918,11.348703109733918,1.3846273280322856,1.3693892173407471,3.461515381783268,3.0491956481801785
332,11.939594882487517,11.969149957293528,1.5589691038567906,1.5407996658976566,11.37107995986841,11.37107995986841,1.3873574724295714,1.3720893159331533,3.224689224395389,3.116281218833052
333,11.979598566938936,11.985392221726537,1.5642885905926118,1.5507305286962667,11.394105456685425,11.394105456685425,1.390166756611745,1.3748676833607132,3.4603078506096816,3.0440360664262545
334,12.01836138562941,11.993340583867969,1.563069999607906,1.5600960859010449,11.41777391898817,11.41777391898817,1.393054487429972,1.3777236341028405,3.4519894651713963,2.90932168828904
335,12.029105078832785,12.018273533030671,1.5746039834558894,1.558888717375328,11.442079506937723,11.442079506937722,1.3960199523798813,1.3806564634964207,3.1174204456424333,3.1806725401376346
336,12.041692760192852,12.040836059399329,1.584089326173646,1.5582958390038733,11.467016223493955,11.467016223493955,1.3990624197773713,1.3836654479096875,3.136194499222682,3.147688130826883
337,12.056239434823272,12.064743450900536,1.5943658955706286,1.5583628063376644,11.492577915895188,11.492577915895188,1.4021811389391354,1.3867498449207614,3.1570662889035637,3.1734356096413814
338,12.064610608449977,12.086760836178254,1.6030077620054604,1.5560612800364064,11.518758277176314,11.518758277176314,1.4053753403678881,1.3899088935008332,3.0800610360840723,3.1480642532479313
339,12.084726396370494,12.102361532277047,1.60665362719218,1.5581515723154014,11.545550847724929,11.545550847724929,1.4086442359422224,1.3931418142019352,3.2206446847214587,3.0493503406339735
340,12.13044572908128,12.11519714348644,1.6080386209210593,1.569783724117175,11.572949016875157,11.572949016875157,1.4119870191110688,1.3964478093492583,3.5332539376069816,3.0044298097972506
341,12.166305291532652,12.128056370808288,1.6092613430240486,1.5776368442351008,11.600946024538725,11.600946024538725,1.4154028650927006,1.3998260632379702,3.4220238721474967,3.0022450990782286
342,12.178047417362784,12.14590295291518,1.6142006677576763,1.576434247153899,11.629534962872928,11.629534962872928,1.4188909310782323,1.4032757423344753,3.135275581433013,3.0827670772254763
343,12.199328084252583,12.163713523827008,1.6190359792879543,1.578808612281407,11.658708777985012,11.658708777985012,1.4224503564395763,1.4067959954820706,3.250451807881762,3.0851073486887133
344,12.24090399831001,12.208693701467734,1.644036964964411,1.5885446771422291,11.688460271672632,11.688460271672632,1.4260802629417855,1.4103859541109707,3.492366244491114,3.520277119432622
345,12.292785227596694,12.239334984885627,1.6573268587792767,1.601753459734445,11.718782103199906,11.718782103199906,1.4297797549597457,1.4140447324526,3.615111449856448,3.293070752512974
346,12.326743860721654,12.263440909398508,1.6651811336429176,1.6080231634504618,11.74966679110862,11.74966679110862,1.4335479196991565,1.41777142775815,3.402551788324878,3.1891144305237407
347,12.355249473520509,12.263231378536132,1.6545503934359498,1.6122956366864512,11.78110671506417,11.78110671506417,1.437383827421757,1.4215651205213187,3.3438250281985735,2.8015344837705487
348,12.39550053167897,12.278201547295193,1.655601105718349,1.6210533884213247,11.813094117735764,11.813094117735764,1.441286531674709,1.4254248747051812,3.4939898789328026,3.041298440238443
349,12.423760640925932,12.29092456657605,1.6548977851177633,1.6253152395426664,11.845621106710434,11.845621106710432,1.4452550695241395,1.42934973797315,3.3564294189055977,3.004799625900412
350,12.448904362563372,12.306922556128718,1.6567013680703848,1.628444481449829,11.878679656440355,11.878679656440355,1.4492884617927155,1.4333387419239394,3.323810169526394,3.0576927003386127
351,12.474128409143747,12.322518067065555,1.6581875539419944,1.6316296681267373,11.912261610223057,11.912261610223055,1.4533857133012476,1.4373909023305182,3.3287287178868072,3.052559150563877
352,12.486627102166713,12.342520828651956,1.6630268175657459,1.6300783864647324,11.946358682213933,11.946358682213935,1.4575458131142358,1.4415052193829347,3.177806527343034,3.1255157276928007
353,12.513508717421576,12.370593431695747,1.6738515681576116,1.6338747431132525,11.980962459470678,11.980962459470678,1.4617677347892986,1.4456806779350233,3.350226286393501,3.2577278008899033
354,12.562412807188716,12.40537188366921,1.6892992930227622,1.645699635466296,12.016064404029045,12.016064404029045,1.466050436630436,1.4499162477548637,3.6151321517897923,3.3662514153380134
355,12.597191442655213,12.451305465080166,1.7125434918051372,1.651885555436564,12.051655855009447,12.051655855009447,1.4703928619450537,1.4542108837789804,3.443365803822178,3.5466408009571992
356,12.652251157188346,12.488152088209313,1.7281537512598284,1.6653296338927128,12.087728030753931,12.087728030753931,1.4747939393046823,1.4585635263701981,3.685520459609109,3.404534135314779
357,12.688089148821822,12.507233589154076,1.729871139801298,1.6713987785958158,12.124272030992882,12.124272030992882,1.4792525828093368,1.4629731015790872,3.4588287023300768,3.1219351375339692
358,12.716939613893345,12.542307720137105,1.743563617623971,1.6747707580627451,12.16127883904107,12.16127883904107,1.4837676923554504,1.4674385214089463,3.3770415760784718,3.3790652213597085
359,12.727437015105705,12.560750700456532,1.7445042653610308,1.6712631682072605,12.198739324022345,12.198739324022345,1.4883381539073017,1.4719586840842496,3.1565916552743314,3.119078899876199
360,12.758501948607522,12.597151838281167,1.7590211532424198,1.675456037778377,12.23664424312258,12.23664424312258,1.492962839771894,1.4765324743224937,3.403606802396033,3.4096618852621035
361,12.773493033455875,12.635623632290217,1.7747666325514018,1.6734831935331977,12.274984243870163,12.274984243870165,1.4976406088771899,1.4811587636093768,3.2071754750732735,3.4487237146898413
362,12.799452688504097,12.666352912694967,1.7843705731426978,1.6755426430453058,12.313749866443608,12.313749866443606,1.5023703070536563,1.485836410477241,3.3363903236847867,3.331544765992613
363,12.83988649445534,12.706629862253152,1.8008896143322848,1.6828756217365668,12.352931546005605,12.352931546005605,1.507150767319042,1.4905642607867162,3.509907384848803,3.487527230951536
364,12.902935949659415,12.751569788276797,1.8203037997501255,1.6983642186962447,12.392519615063009,12.392519615063009,1.5119808101663077,1.4953411480114822,3.7822746248497463,3.563737657720968
365,12.959393536294536,12.779652598834312,1.8263281768020352,1.7111062061888802,12.432504305852154,12.432504305852154,1.5168592438546549,1.500165893526095,3.7079787287326624,3.294986268720992
