Tiempo [s],h1_Real,h2_Real,h3_Real,h4_Real,h1_Ref,h2_Ref,h3_Ref,h4_Ref,v1_Control,v2_Control
50,11.79476826481172,14.443893551607221,2.5523440921670186,1.0440543007673875,12.0,16.0,2.59706907632719,0.978042187132046,2.6916585936838793,3.7644626428721533
51,11.784174194729538,14.448504382886414,2.5437324504732275,1.0369873841750252,12.0,16.0,2.59706907632719,0.978042187132046,2.3516108497316166,3.5663662006037202
52,11.791293184611964,14.460854691274358,2.5413835437014227,1.0367645296253782,12.0,16.0,2.59706907632719,0.978042187132046,2.5663493539371975,3.693212280139551
53,11.767295967798661,14.491327756817896,2.5530255593748956,1.0249931758054647,12.0,16.0,2.59706907632719,0.978042187132046,2.188924337206483,3.9890072910587198
54,11.759018864912251,14.518680689237868,2.562408752286523,1.0192202334784473,12.0,16.0,2.59706907632719,0.978042187132046,2.3701512342293194,3.9495248877013482
55,11.752446262651953,14.5412442357981,2.5682345327455693,1.014152719510294,12.0,16.0,2.59706907632719,0.978042187132046,2.38596665056748,3.8807591792911937
56,11.760403334982412,14.562474164805284,2.5730984306470717,1.014558546894974,12.0,16.0,2.59706907632719,0.978042187132046,2.5583891295998082,3.864572030865964
57,11.739578655079619,14.575905998606098,2.5722364721606734,1.0043001424822673,12.0,16.0,2.59706907632719,0.978042187132046,2.2105570583138583,3.7463793955053024
58,11.737356160070858,14.585862518905486,2.569087850511657,1.0012343878515748,12.0,16.0,2.59706907632719,0.978042187132046,2.4325912133677607,3.697126051738905
59,11.72945763983549,14.623222318696447,2.5868699427063357,0.99607427118135,12.0,16.0,2.59706907632719,0.978042187132046,2.360299828461189,4.139878347081569
60,11.753585938642837,14.64706258153754,2.594130777546971,1.0027788806847304,12.0,16.0,2.59706907632719,0.978042187132046,2.741376290140391,3.9291505841840224
61,11.784814326367236,14.681509497933552,2.609076967589431,1.0118594434332278,12.0,16.0,2.59706907632719,0.978042187132046,2.8274482736549644,4.097842065677032
62,11.789637606318871,14.701810247226081,2.613012626086794,1.0108683367807334,12.0,16.0,2.59706907632719,0.978042187132046,2.509880280849409,3.8746115577208164
63,11.784150648873132,14.728818069319844,2.622104687325284,1.0060384155478868,12.0,16.0,2.59706907632719,0.978042187132046,2.3832390406853117,3.9870952201611365
64,11.794779836140973,14.729968764136743,2.6116832079660024,1.0073460967639318,12.0,16.0,2.59706907632719,0.978042187132046,2.577647701905098,3.5788263485675285
65,11.79774312500935,14.754725881841072,2.6193976115920057,1.0058415280701134,12.0,16.0,2.59706907632719,0.978042187132046,2.487430014970114,3.956841459186256
66,11.806762164748692,14.783474878081357,2.6300556116477782,1.0065405290459855,12.0,16.0,2.59706907632719,0.978042187132046,2.557516609412918,4.025014827281844
