Tiempo [s],h1_Real,h2_Real,h3_Real,h4_Real,h1_Ref,h2_Ref,h3_Ref,h4_Ref,v1_Control,v2_Control
1181,15.403405029900641,13.579670075281085,1.1547800886584747,2.1545290462506252,14.0,15.0,1.9750004767773484,1.555515908871113,4.289294625801646,2.3302931087673993
1182,15.409821558079608,13.545770876214814,1.141679096841126,2.161225636774566,14.0,15.0,1.9750004767773484,1.555515908871113,3.927067365810036,2.241062746315168
1183,15.414294543601388,13.519717951647294,1.1347071513661813,2.1672489390310794,14.0,15.0,1.9750004767773484,1.555515908871113,3.910966319566934,2.358148639099435
1184,15.44984256205556,13.496303782387681,1.1296193701226829,2.184835109733337,14.0,15.0,1.9750004767773484,1.555515908871113,4.2914943555328176,2.390887412825742
1185,15.454353243463363,13.437051024945177,1.0976366805764803,2.1909453887408747,14.0,15.0,1.9750004767773484,1.555515908871113,3.9340142990910456,1.8082244086055828
1186,15.497451103614479,13.395130087729196,1.0795073984843242,2.2117949442704807,14.0,15.0,1.9750004767773484,1.555515908871113,4.417666180627984,2.069758418583149
1187,15.499169574919058,13.364364812317437,1.0700572114349907,2.2171776361653683,14.0,15.0,1.9750004767773484,1.555515908871113,3.933359435863434,2.2356019106695184
1188,15.53015017766273,13.34598741067856,1.0698832354174639,2.233430986904713,14.0,15.0,1.9750004767773484,1.555515908871113,4.290762208157339,2.424029572919367
1189,15.512871150631575,13.333399253817324,1.073749557979823,2.2313983796783385,14.0,15.0,1.9750004767773484,1.555515908871113,3.7110121404779,2.5105675931855904
1190,15.50901630741373,13.308021668751815,1.0677654798024958,2.234353662809716,14.0,15.0,1.9750004767773484,1.555515908871113,3.8711838043847777,2.303486853061136
1191,15.51987343620978,13.293467127437937,1.0698526500213326,2.2427336384492524,14.0,15.0,1.9750004767773484,1.555515908871113,4.049747156952276,2.469971286178131
1192,15.55088883925358,13.271926974373157,1.066268220174521,2.2584828473764667,14.0,15.0,1.9750004767773484,1.555515908871113,4.29598675563966,2.350581001631127
1193,15.558734968545467,13.250752288408357,1.0627526027258898,2.2654221437240794,14.0,15.0,1.9750004767773484,1.555515908871113,4.023316109227528,2.347984880019197
1194,15.580948137749155,13.225631991081636,1.0561248832920036,2.2776816208876434,14.0,15.0,1.9750004767773484,1.555515908871113,4.201798152480341,2.277163753349269
1195,15.578108711116217,13.222532024226615,1.0659194106484724,2.28036868516981,14.0,15.0,1.9750004767773484,1.555515908871113,3.9014185748214176,2.622203596840999
1196,15.590157655466822,13.200971729598544,1.061301633059074,2.2884711333944874,14.0,15.0,1.9750004767773484,1.555515908871113,4.079406759478766,2.3239250468062753
1197,15.638219999634003,13.193673026294729,1.0671025051034988,2.309841124330002,14.0,15.0,1.9750004767773484,1.555515908871113,4.516714698737662,2.5423546681813627
1198,15.636794430235176,13.181192093928384,1.068444203728449,2.312394891047098,14.0,15.0,1.9750004767773484,1.555515908871113,3.923918074130844,2.453214611025739
1199,15.652111931266214,13.16979524934357,1.0703142252715523,2.321085491225974,14.0,15.0,1.9750004767773484,1.555515908871113,4.1251742503609075,2.466079823351684
1200,15.672358377405292,13.138577852792,1.0570310347908065,2.3315887654649967,16.0,12.0,0.991292444706478,2.5722804142788607,4.191200082167134,2.1428791905196274
1201,15.67334213570065,13.099451941644093,1.0381732926162823,2.335074640405779,16.0,12.0,0.991292444706478,2.5722804142788607,3.972197358207189,2.0080068675159675
1202,15.696702844439923,13.079933728711014,1.0344753034776624,2.347047599637352,16.0,12.0,0.991292444706478,2.5722804142788607,4.2504589203426475,2.3118997946700817
1203,15.717305516731246,13.062424415054831,1.0320978345817649,2.3578723706888893,16.0,12.0,0.991292444706478,2.5722804142788607,4.22308097104204,2.335995668812581
1204,15.727557869796838,13.03846694274485,1.0247324931132773,2.3647718093539485,16.0,12.0,0.991292444706478,2.5722804142788607,4.104632641717822,2.2261133549888013
1205,15.725980517747109,13.006507406319406,1.0115180503607015,2.367351675793556,16.0,12.0,0.991292444706478,2.5722804142788607,3.9701563053180644,2.091921636644156
1206,15.733123277364768,12.965543886256269,0.99197184201604,2.3734491701007485,16.0,12.0,0.991292444706478,2.5722804142788607,4.086401671538448,1.9404478015067907
1207,15.754165095242966,12.94230482052543,0.9861995963864701,2.3848745234674804,16.0,12.0,0.991292444706478,2.5722804142788607,4.2642568427233805,2.2134560397881646
1208,15.773156831859161,12.926583264351324,0.9859472492010776,2.395419833290269,16.0,12.0,0.991292444706478,2.5722804142788607,4.245055159779603,2.3252716629682126
1209,15.767027275713115,12.912372927609118,0.9865980101045044,2.396427458012837,16.0,12.0,0.991292444706478,2.5722804142788607,3.9442465675709633,2.344382994896266
1210,15.762854169705225,12.884368047951257,0.9767968086302142,2.398204410505882,16.0,12.0,0.991292444706478,2.5722804142788607,3.970027487859411,2.120510510190769
1211,15.761452622683207,12.874382252030342,0.9806849696505066,2.4010086611041825,16.0,12.0,0.991292444706478,2.5722804142788607,4.0048046878615144,2.4031313382408332
1212,15.774645377966351,12.845833366857445,0.9703479924109257,2.4092468587429563,16.0,12.0,0.991292444706478,2.5722804142788607,4.183375373830092,2.1019795234231347
1213,15.795863590272651,12.817520940639461,0.9603431245630921,2.420554777663697,16.0,12.0,0.991292444706478,2.5722804142788607,4.289664764972336,2.0968047171670934
1214,15.813375060400418,12.803657550424196,0.9612238323794952,2.4304035531889006,16.0,12.0,0.991292444706478,2.5722804142788607,4.251515627075036,2.3188738429845586
1215,15.823980634269722,12.799393611673073,0.9689322459844485,2.4374306137926087,16.0,12.0,0.991292444706478,2.5722804142788607,4.1679663287170605,2.466715277283334
1216,15.813289046597136,12.781607998512875,0.9660537777218539,2.4363457790150096,16.0,12.0,0.991292444706478,2.5722804142788607,3.9105181445929773,2.248320890198523
1217,15.824183733797051,12.750947641486475,0.9535467524798186,2.4434463937290447,16.0,12.0,0.991292444706478,2.5722804142788607,4.175162427303149,2.0378721379192224
1218,15.85502840363324,12.71862218802587,0.9400444416887226,2.458144179852877,16.0,12.0,0.991292444706478,2.5722804142788607,4.427334475147017,2.001437543426643
1219,15.866755930429488,12.705028589938179,0.9407733139019971,2.4656430470027755,16.0,12.0,0.991292444706478,2.5722804142788607,4.205675641921835,2.291177569619191
1220,15.893254062629184,12.68521820857516,0.9365321745711183,2.478564129276212,16.0,12.0,0.991292444706478,2.5722804142788607,4.387582798772132,2.1851709859870376
1221,15.88127467582785,12.666795874146644,0.9332959225163219,2.4770333924707195,16.0,12.0,0.991292444706478,2.5722804142788607,3.9292130965421426,2.201641758682382
1222,15.869461344544918,12.661222802444307,0.9396834519000788,2.4755048536376933,16.0,12.0,0.991292444706478,2.5722804142788607,3.9280553539171565,2.40470278725143
1223,15.871580184041825,12.640436238459571,0.9343214033739147,2.4791390586851736,16.0,12.0,0.991292444706478,2.5722804142788607,4.0942824795110475,2.1597423336516695
1224,15.86171922256756,12.621789099873327,0.9306577186453651,2.4783232862954923,16.0,12.0,0.991292444706478,2.5722804142788607,3.952864519950135,2.189763334775742
1225,15.839897964352277,12.604105085757515,0.927821170705996,2.473085488212181,16.0,12.0,0.991292444706478,2.5722804142788607,3.8087803247220298,2.2030987286849144
1226,15.82559431265052,12.587793605565118,0.9260917518432026,2.470716273647887,16.0,12.0,0.991292444706478,2.5722804142788607,3.897615999240993,2.223458565293624
1227,15.828033958578574,12.567399980204414,0.9212733677038271,2.4746466845576163,16.0,12.0,0.991292444706478,2.5722804142788607,4.100043667729633,2.1549002023462442
1228,15.819319147184407,12.538325952873363,0.9100667511354449,2.47450702757317,16.0,12.0,0.991292444706478,2.5722804142788607,3.971187239546548,2.0115688375461787
1229,15.786125103598186,12.534985418199769,0.9184957204698638,2.465223168375673,16.0,12.0,0.991292444706478,2.5722804142788607,3.674477132041125,2.420280228934579
1230,15.781841268427886,12.532705777259432,0.9272798658913965,2.466591188518344,16.0,12.0,0.991292444706478,2.5722804142788607,4.012513255274405,2.438240978566812
1231,15.7669026964171,12.517839605736139,0.9261927505823465,2.4638471543870177,16.0,12.0,0.991292444706478,2.5722804142788607,3.880235147728333,2.236615341530267
1232,15.760198404341702,12.495824654799938,0.9197460351399073,2.4642461561302302,16.0,12.0,0.991292444706478,2.5722804142788607,3.979974538588402,2.1199942149892412
1233,15.774970325966537,12.470785090180676,0.9111501322759629,2.472773262216769,16.0,12.0,0.991292444706478,2.5722804142788607,4.2439386256745655,2.0658659220072075
1234,15.79258130297063,12.459069746854295,0.9125845314233788,2.4823018775832018,16.0,12.0,0.991292444706478,2.5722804142788607,4.283274881745669,2.2711205501860188
1235,15.797046590831162,12.43795518652435,0.9067164839789668,2.486833374512437,16.0,12.0,0.991292444706478,2.5722804142788607,4.128838977502499,2.1157612833591375
1236,15.804056878876684,12.418619500488003,0.9022402865534357,2.4923382619006365,16.0,12.0,0.991292444706478,2.5722804142788607,4.164041173089384,2.1384806693619596
1237,15.809318851043813,12.381729992345555,0.8847059356461888,2.497335219463918,16.0,12.0,0.991292444706478,2.5722804142788607,4.151973442968396,1.8519140205884965
1238,15.792846469998763,12.35739926179046,0.8772027731436591,2.4944049783313984,16.0,12.0,0.991292444706478,2.5722804142788607,3.8988627071145063,2.0459928380126993
1239,15.797081202896273,12.365809963932298,0.8942680594553679,2.4990751096529427,16.0,12.0,0.991292444706478,2.5722804142788607,4.143026420290944,2.565478531386454
1240,15.80987722937442,12.347560909151797,0.8904724476271673,2.5067018707510402,16.0,12.0,0.991292444706478,2.5722804142788607,4.242651987085543,2.1377154774544667
1241,15.815129803593608,12.325263817637667,0.8836192168936066,2.5115120811802543,16.0,12.0,0.991292444706478,2.5722804142788607,4.157391587487445,2.067180878296899
1242,15.801783736438379,12.328776896774214,0.8961523495463203,2.5092290946607236,16.0,12.0,0.991292444706478,2.5722804142788607,3.9311783777398928,2.475921238785069
1243,15.811276190463104,12.340613276865238,0.9141518904953435,2.5151152319060843,16.0,12.0,0.991292444706478,2.5722804142788607,4.194301924128981,2.6090818640388043
1244,15.81782397098744,12.32885821581763,0.9135708517995965,2.5196204121048034,16.0,12.0,0.991292444706478,2.5722804142788607,4.154205051457452,2.2314439263982226
1245,15.828337408418692,12.32882436244316,0.9215524893647093,2.525446920465482,16.0,12.0,0.991292444706478,2.5722804142788607,4.200644148818657,2.414952664550216
1246,15.824556022905082,12.315727083749989,0.9193016351890987,2.5257926313917642,16.0,12.0,0.991292444706478,2.5722804142788607,4.027528912049714,2.2045873641448708
1247,15.83078177968516,12.301532677924786,0.916212328112007,2.5299008628247783,16.0,12.0,0.991292444706478,2.5722804142788607,4.149826531334607,2.1837940006622034
1248,15.835612071376243,12.286842119860873,0.9127410914155308,2.5334918193639515,16.0,12.0,0.991292444706478,2.5722804142788607,4.136314795242141,2.1717892692543432
1249,15.825409877177368,12.278299404082697,0.9139065592071355,2.5314372973374195,16.0,12.0,0.991292444706478,2.5722804142788607,3.9560795014771233,2.267288610278611
1250,15.823527208916559,12.278265338032822,0.92127614812243,2.5323894435303695,16.0,12.0,0.991292444706478,2.5722804142788607,4.051956444269975,2.402196548518738
1251,15.835222516745425,12.266353444723867,0.9193233404488145,2.5383156191078577,16.0,12.0,0.991292444706478,2.5722804142788607,4.214022932398531,2.2106612788797757
1252,15.864061418775686,12.271284174756408,0.9297512931243278,2.550459537870065,16.0,12.0,0.991292444706478,2.5722804142788607,4.420363240160354,2.4746120143658508
1253,15.878546365503075,12.28787463702071,0.9481414413516053,2.5567919143950575,16.0,12.0,0.991292444706478,2.5722804142788607,4.241510775255735,2.658542933460419
1254,15.893917474883763,12.305021368265372,0.9659388748514168,2.562989675133338,16.0,12.0,0.991292444706478,2.5722804142788607,4.24214972030849,2.667960685096911
1255,15.890391540606464,12.288737901025566,0.9579465969432425,2.56196657917509,16.0,12.0,0.991292444706478,2.5722804142788607,4.0128824950131055,2.1348032995132207
1256,15.900317301090286,12.299846198691613,0.9706346568180995,2.5659155831390303,16.0,12.0,0.991292444706478,2.5722804142788607,4.1733116181801435,2.5698525877032186
1257,15.931831098750045,12.293870506895841,0.9698435739932255,2.577749262748322,16.0,12.0,0.991292444706478,2.5722804142788607,4.43210861043107,2.2952238026461727
1258,15.953959140896025,12.270598774602643,0.9559823904164079,2.5861153934093255,16.0,12.0,0.991292444706478,2.5722804142788607,4.328981352198681,2.013293275871787
1259,15.955116938997914,12.266474359752703,0.9568763878707378,2.5867068297550224,16.0,12.0,0.991292444706478,2.5722804142788607,4.08345072023066,2.3139330775375364
1260,15.95567572484962,12.270364515309888,0.9636463043445419,2.5869843519979034,16.0,12.0,0.991292444706478,2.5722804142788607,4.073736285481398,2.4413392719061497
1261,15.957973874565688,12.260414899117404,0.9597549694579253,2.5878777153249297,16.0,12.0,0.991292444706478,2.5722804142788607,4.0939238533704385,2.2202296352247055
1262,15.971685400651074,12.253775741411038,0.9584070104990648,2.593074456705373,16.0,12.0,0.991292444706478,2.5722804142788607,4.234167982148601,2.270252814625738
1263,15.982271757574429,12.252130591213154,0.9607145302352849,2.5970402992340453,16.0,12.0,0.991292444706478,2.5722804142788607,4.198333177258736,2.34723160634028
1264,15.99974465072644,12.24943977913096,0.9620065589775,2.6034963239138063,16.0,12.0,0.991292444706478,2.5722804142788607,4.28218814858506,2.3281616816073014
1265,16.00850238771564,12.245569655064138,0.9622394483319204,2.606619963732475,16.0,12.0,0.991292444706478,2.5722804142788607,4.179191762384059,2.3069367493179684
1266,15.984771843408778,12.243293109868707,0.9636680593320436,2.5975758902206505,16.0,12.0,0.991292444706478,2.5722804142788607,3.7870970208115673,2.332922396422138
1267,15.974009881407731,12.256716146952911,0.9768109289406847,2.5933094307331417,16.0,12.0,0.991292444706478,2.5722804142788607,3.934924839223761,2.586455928714165
1268,15.979493862757973,12.251432705288941,0.9754284496259139,2.595028517637045,16.0,12.0,0.991292444706478,2.5722804142788607,4.125664561704037,2.2898580778725632
1269,15.986820598845881,12.239789105826766,0.96930315954744,2.5975017354113783,16.0,12.0,0.991292444706478,2.5722804142788607,4.151466329223525,2.186263910016875
1270,15.98991967536701,12.22287965202612,0.9594669194043561,2.5985453394347537,16.0,12.0,0.991292444706478,2.5722804142788607,4.107049438573767,2.0991817857562904
1271,16.003240795228066,12.243137545915603,0.9776629753378709,2.603301380294715,16.0,12.0,0.991292444706478,2.5722804142788607,4.228244907831488,2.6900737942895967
1272,15.991801876105255,12.262660093716613,0.9944774070994999,2.5984066593192905,16.0,12.0,0.991292444706478,2.5722804142788607,3.919041641181467,2.6819750905994497
1273,16.008256094268983,12.265976967974272,0.998454450648896,2.6037607038480726,16.0,12.0,0.991292444706478,2.5722804142788607,4.2475267148588545,2.4259188787580976
1274,16.008234929983132,12.281249711001404,1.0111114328842314,2.602750730468617,16.0,12.0,0.991292444706478,2.5722804142788607,4.045365784781402,2.6170912520599545
1275,16.025973178933953,12.275954290313194,1.0078388948109898,2.6082949454543294,16.0,12.0,0.991292444706478,2.5722804142788607,4.257095235212599,2.2896389354338798
1276,16.016640558634997,12.273466240287492,1.0067836900484048,2.60374301476706,16.0,12.0,0.991292444706478,2.5722804142788607,3.9340675295854086,2.3334548992783253
1277,16.04316284800836,12.259152262468662,0.9969124651932726,2.612743023644399,16.0,12.0,0.991292444706478,2.5722804142788607,4.3699254693546035,2.142792538173008
1278,16.03957978546578,12.239498902527831,0.9834217930203852,2.610676536451814,16.0,12.0,0.991292444706478,2.5722804142788607,4.018137626286771,2.053404662030885
1279,16.04637823598299,12.235134266950405,0.9818981997200974,2.6126699409206724,16.0,12.0,0.991292444706478,2.5722804142788607,4.148162092827188,2.294663898661807
1280,16.02776762638467,12.235889315962305,0.9842861595614948,2.6051618744898324,16.0,12.0,0.991292444706478,2.5722804142788607,3.8416386022300766,2.376931167601353
1281,16.006130629517386,12.24907630712188,0.9959573163812963,2.596461057291056,16.0,12.0,0.991292444706478,2.5722804142788607,3.797084897125812,2.5792613813538368
1282,15.976264829270278,12.261373545083808,1.006624073130513,2.584555687120516,16.0,12.0,0.991292444706478,2.5722804142788607,3.6863497957684466,2.571403039422973
1283,15.988290784989625,12.267985935733389,1.0126502423754713,2.58823825984771,16.0,12.0,0.991292444706478,2.5722804142788607,4.182459872181669,2.484179437764955
1284,15.984289895679694,12.261049355071266,1.0082956427330432,2.5858993714045106,16.0,12.0,0.991292444706478,2.5722804142788607,3.990098477691565,2.2681877028152417
